dummy_field	id_set_1	name_set_1	id_set_2	name_set_2
1.0	48150	long+gone+lonesome+blues_20918633.html	48149	long+gone+lonesome+blues_20064090.html
0.8533333333333334	3860	always+on+my+mind_20809804.html	3858	always+on+my+mind_20251062.html
0.89	21071	draw+me+close_20773662.html	21068	draw+me+close+to+you_20626652.html
1.0	7997	begin+the+beguine_20153584.html	7996	begin+the+beguine_20153583.html
0.9366666666666666	70612	still+crazy+after+all+these+years_20318890.html	70611	still+crazy+after+all+these+years_20105958.html
1.0	42020	its+over_20691238.html	42016	its+over_20118981.html
0.9366666666666666	56077	no+one_20785260.html	56063	no+one+to+cry+to_20281548.html
0.9466666666666667	42255	ive+got+my+love+to+keep+me+warm_20758451.html	42252	ive+got+my+love+to+keep+me+warm_20529222.html
0.88	16445	crazy_20177762.html	16440	crazy_20105059.html
0.9033333333333333	51707	mele+kalikimaka_20674306.html	51705	mele+kalikimaka_20528317.html
0.92	42255	ive+got+my+love+to+keep+me+warm_20758451.html	42254	ive+got+my+love+to+keep+me+warm_20692081.html
0.9333333333333333	31192	have+yourself+a+merry+little+christmas_20765880.html	31159	have+yourself+a+merry+litlle+christmas_20726965.html
0.9333333333333333	82874	white+feather_20088897.html	82873	white+feather_20053761.html
0.9566666666666667	51955	metallica+holier+than+thou_20648775.html	33508	holier+than+thou_20092088.html
1.0	31192	have+yourself+a+merry+little+christmas_20765880.html	31158	have+yourself+a+merry+christmas_21052123.html
0.9233333333333333	52314	mind+your+own+business_20709607.html	52312	mind+your+own+business_20064065.html
0.88	3531	all+tomorrows+parties_20238691.html	3529	all+tomorrows+parties_20100119.html
0.9533333333333334	23355	everytime+we+say+goodbye_20482834.html	23354	everytime+we+say+goodbye_20116838.html
1.0	3531	all+tomorrows+parties_20238691.html	3530	all+tomorrows+parties_20143877.html
0.9033333333333333	38796	if_20203219.html	38794	if_20103075.html
1.0	76768	theme+from+the+deep+down+deep+inside_20805390.html	20823	down+deep+inside+theme+from+the+deep_20553455.html
1.0	74027	the+christmas+song_20766942.html	14300	christmas+song_20055938.html
0.8933333333333333	37863	i+will_20873078.html	37862	i+will_20700569.html
0.9033333333333333	38796	if_20203219.html	38792	if_20023993.html
0.8933333333333333	2419	aint+no+sunshine_20281192.html	2417	aint+no+sunshine_20092757.html
1.0	22952	every+night+every+day_20336199.html	22951	every+night+every+day_20131332.html
0.85	55727	nine+inch+nails+head+like+a+hole_20648748.html	31377	head+like+a+hole_20100900.html
0.9733333333333334	9815	blue+hawaii_20047855.html	9814	blue+hawaii_20007909.html
0.9233333333333333	42257	ive+got+my+love+to+keep+me+warm_20771685.html	42250	ive+got+my+love+to+keep+me+warm_20017898.html
1.0	11391	brown+eyed+handsome+man_20161665.html	11386	brown+eyed+handsome+man_20030896.html
1.0	11391	brown+eyed+handsome+man_20161665.html	11388	brown+eyed+handsome+man_20119141.html
0.9666666666666667	11391	brown+eyed+handsome+man_20161665.html	11387	brown+eyed+handsome+man_20048673.html
0.9433333333333334	37863	i+will_20873078.html	37852	i+will_10026041.html
0.8933333333333333	71907	swalabr_20342670.html	71657	sunshine+of+your+love_20630043.html
1.0	22748	et_20910890.html	22747	et_20885962.html
0.8933333333333333	71907	swalabr_20342670.html	71656	sunshine+of+your+love_20628069.html
0.9633333333333334	10957	breath+of+heaven_20674642.html	10954	breath+of+haven_10170995.html
0.8666666666666667	35345	i+cant+help+the+way+i+dont+feel_20044064.html	35344	i+cant+help+the+way+i+dont+feel+about+you_20822249.html
0.9633333333333334	14416	cinderella+search_20088910.html	14415	cinderella+search_20053733.html
1.0	79574	un+canadien+errant+the+lost+canadian_20536938.html	75184	the+lost+canadian_20082843.html
1.0	44455	kingdome+come_20040753.html	44447	kingdom+come_20089372.html
0.92	25631	fopp_20785273.html	25630	fopp_10219808.html
0.98	7339	be+bop+medley+hot+houseeast+of+suez+epistrophy+yardbird+suitecon_20951633.html	7338	be+bop+medley+hot+houseeast+of+suez+come+on+sailorepistrophy+i+wanna+playyardbird+suitecon_20515860.html
0.8933333333333333	63444	right+here+waiting_20691245.html	63441	right+here+waiting_20116039.html
0.9066666666666666	30297	half+as+much_20064084.html	30295	half+as+much_10169496.html
0.86	32696	hey+jude_20824252.html	32694	hey+jude_20223101.html
0.8766666666666667	30297	half+as+much_20064084.html	30296	half+as+much_20050020.html
1.0	62467	ray+of+light+nocturno+keren+or_20955391.html	62466	ray+of+light+keren+or_20672169.html
0.9266666666666666	41480	it+never+rains_20089371.html	41479	it+never+rains_20040725.html
0.9166666666666666	35029	i+am+your+child_20107818.html	35028	i+am+your+child_20043975.html
1.0	56141	no+remorse_20092033.html	51957	metallica+no+remorse_20648772.html
0.8933333333333333	57630	old+man_20819043.html	57627	old+man_20098990.html
0.9566666666666667	53329	mothers+lament_20051536.html	53328	mothers+lament_20034167.html
0.86	71776	superstar_20802812.html	71766	superstar_20016985.html
1.0	57332	oh+come+all+ye+faithful_20967730.html	57060	o+come+all+ye+faithful_20590441.html
0.88	21210	dreaming_20587960.html	21190	dreaming+by+jack+bruce_20034176.html
1.0	2039	adolph+hitler+live_20182552.html	2038	adolph+hitler+live+at+the+boston+gardens+boston+1970_20506578.html
0.91	22136	eleanor+rigby_20242027.html	22132	eleanor+rigby_10026674.html
0.8933333333333333	74125	the+crystal+ship_10151034.html	16887	crystal+ship_20043682.html
1.0	74125	the+crystal+ship_10151034.html	16886	crystal+ship_20042630.html
0.8866666666666667	84373	yesterday_20822926.html	84361	yesterday+when+i+was+young_21028002.html
0.8666666666666667	22136	eleanor+rigby_20242027.html	22134	eleanor+rigby_20073824.html
0.8733333333333333	84784	you+just+havent+earned+it+yet+baby_20126796.html	84783	you+just+havent+earned+it+yet+baby_20079599.html
0.9366666666666666	22136	eleanor+rigby_20242027.html	22133	eleanor+rigby_20072775.html
0.89	71506	summer+wind_20821636.html	71505	summer+wind_10186788.html
1.0	4928	anthem_20531892.html	4925	anthem_20119900.html
1.0	74510	the+full+monty+medley_20138373.html	74509	the+full+monty+medley_20116861.html
0.9366666666666666	14706	close+every+door_21057236.html	14705	close+every+door+to+me_20625852.html
1.0	24537	feels+like+home_20195191.html	24534	feels+like+home_20041790.html
1.0	71776	superstar_20802812.html	71773	superstar_20515892.html
0.99	3668	almost+like+being+in+love_20240016.html	3666	almost+like+being+in+love_20055778.html
1.0	57332	oh+come+all+ye+faithful_20967730.html	57052	o+come+all+ye+faithful_20007661.html
0.88	80205	vas+happenin_21039743.html	80204	vas+happenin+boys_21048942.html
0.86	3668	almost+like+being+in+love_20240016.html	3667	almost+like+being+in+love_20098008.html
1.0	27136	gee+baby+aint+i+good+to+you_20098034.html	27135	gee+baby+aint+i+good+to+you_20045730.html
0.88	6053	awesome+god_20805622.html	6052	awesome+god_20756776.html
1.0	50966	many+rivers+to+cross_20260933.html	50965	many+rivers+to+cross_20260932.html
1.0	62466	ray+of+light+keren+or_20672169.html	52698	mizmor+laila+keren+or_20956690.html
0.8866666666666667	13995	childhoods+end_20088888.html	13992	childhoods+end_20053752.html
0.85	12579	cant+buy+me+love_20105544.html	12578	cant+buy+me+love_10026466.html
0.8633333333333333	85201	your+love+has+got+a+handle+on+my+mind_10169716.html	85200	your+love+has+got+a+handle+on+my+mind_10164464.html
0.8866666666666667	42630	jealous_21087441.html	42629	jealous_21073515.html
0.8833333333333333	82595	where+did+my+baby+go_20358523.html	51304	maxine_20358513.html
1.0	35140	i+belong+to+you_20146362.html	35138	i+belong+to+you_20082624.html
1.0	43760	just+wanna+be+with+you_21029877.html	43759	just+wanna+be+with+you_20834457.html
0.9533333333333334	39042	ill+fly+away_20887358.html	39037	ill+fly+away_20237051.html
0.9533333333333334	32660	hey+good+lookin_20709572.html	32657	hey+good+lookin_20064126.html
0.8733333333333333	26560	friends_20887313.html	26553	friends_20093164.html
1.0	26208	frank+sinatra+fly+me+to+the+moon_20648911.html	25362	fly+me+to+the+moon_10186781.html
0.9666666666666667	10021	blue_20146071.html	10014	blue_10130098.html
0.89	41687	its+all+over+now+baby+blue_20088695.html	41685	its+all+over+now+baby+blue_20021322.html
0.8866666666666667	21276	dream_20055695.html	21275	dream_20045717.html
1.0	12420	can+we+just+stop+and+talk+awhile_20632030.html	12419	can+we+just+stop+and+talk+a+while+feat+gary+v_20629543.html
0.9533333333333334	35873	i+drove+all+night_20119224.html	35871	i+drove+all+night_20028597.html
1.0	34042	hot+blue+righteous_20149358.html	34041	hot+blue+and+righteous_20561178.html
0.8633333333333333	82264	when+i+fall+in+love_20098157.html	82261	when+i+fall+in+love_10186790.html
0.85	61333	pretty+green_20411233.html	61332	pretty+green_20068896.html
1.0	82264	when+i+fall+in+love_20098157.html	82263	when+i+fall+in+love_20098122.html
0.9166666666666666	64252	route+66_20565103.html	64250	route+66_20098085.html
0.92	3149	all+my+loving_20237846.html	3148	all+my+loving_20105539.html
1.0	3149	all+my+loving_20237846.html	3147	all+my+loving_10026648.html
0.92	83686	with+you+im+born+again_20547120.html	83685	with+you+im+born+again_20504129.html
0.94	46397	let+there+be+peace+on+earth_20887541.html	46324	let+peace+begin+with+me_20795060.html
0.8566666666666667	9559	blinded+by+the+light_20735510.html	9557	blinded+by+the+light_10220077.html
0.8766666666666667	82725	where+you+been_21067584.html	82704	where+u+been_21066507.html
0.9466666666666667	26707	frosty+the+snowman_20821825.html	26693	frosty+the+snowman_20013716.html
0.9233333333333333	23790	fairytale+of+new+york_20109730.html	23789	fairytale+of+new+york_20079588.html
0.8766666666666667	45319	last+christmas_20146073.html	45318	last+christmas_20059377.html
0.9	9729	blowin+in+the+wind_20143705.html	9724	blowin+in+the+wind_20021159.html
0.9533333333333334	72028	sweet+leaf_20348951.html	72027	sweet+leaf_20019391.html
0.9	61486	private+investigations_20089397.html	61485	private+investigations_20040769.html
0.8533333333333334	70203	stardust_20098091.html	70202	stardust_20064396.html
0.8833333333333333	38810	igy_20469426.html	38809	igy_10142874.html
0.97	55553	nib_20527934.html	55552	nib_20268930.html
1.0	46971	light+my+fire_20234953.html	46968	light+my+fire_10088571.html
0.9166666666666666	50090	lullaby_21069812.html	50073	lullabye_10151225.html
1.0	70830	stop+the+train+feat+peter+tosh_20324281.html	70826	stop+that+train_20021699.html
0.9433333333333334	3315	all+star_20534292.html	3314	all+star_10220901.html
0.9433333333333334	50130	lush+life_20565109.html	50129	lush+life_20235530.html
0.86	27751	gimme+gimme+gimme_20531846.html	27750	gimme+gimme+gimme_20050846.html
0.92	50130	lush+life_20565109.html	50127	lush+life_20098063.html
1.0	66800	shes+out+of+my+life_20575589.html	66799	shes+out+of+my+life_20092719.html
0.8733333333333333	3827	always+be+my+baby_20088414.html	3826	always+be+my+baby+album+version_20819347.html
0.91	31180	have+yourself+a+merry+little+christmas_20222064.html	31177	have+yourself+a+merry+little+christmas_20222057.html
0.8733333333333333	10835	break+on+through_20159831.html	10834	break+on+through_10088532.html
1.0	51885	merry+christmas+darling_21047535.html	51882	merry+christmas+darling_10169757.html
0.91	31180	have+yourself+a+merry+little+christmas_20222064.html	31174	have+yourself+a+merry+little+christmas_20144693.html
0.91	31180	have+yourself+a+merry+little+christmas_20222064.html	31173	have+yourself+a+merry+little+christmas_20139592.html
0.85	46088	let+it+be_20820024.html	46087	let+it+be_20812976.html
0.86	31180	have+yourself+a+merry+little+christmas_20222064.html	31158	have+yourself+a+merry+christmas_21052123.html
0.9033333333333333	31180	have+yourself+a+merry+little+christmas_20222064.html	31159	have+yourself+a+merry+litlle+christmas_20726965.html
0.8566666666666667	69475	soul+kitchen_20533552.html	69474	soul+kitchen_20042745.html
0.9766666666666667	46088	let+it+be_20820024.html	46080	let+it+be_20073713.html
0.92	46088	let+it+be_20820024.html	46081	let+it+be_20105559.html
0.92	46088	let+it+be_20820024.html	46082	let+it+be_20246192.html
0.9966666666666667	5657	asleep+from+day_20090980.html	5656	asleep+from+day_20029529.html
0.8533333333333334	15317	come+my+wayversion+2_20088676.html	15316	come+my+wayversion+1_20088589.html
1.0	57299	offering_20777406.html	50292	made+me+glad_20542544.html
1.0	59418	painting+a+picture_20293960.html	55914	no+longer+umpire_20277566.html
1.0	3567	all+you+need+is+love_21069131.html	3562	all+you+need+is+love_10026698.html
1.0	46088	let+it+be_20820024.html	46078	let+it+be_10026524.html
0.88	41017	invincible_20530963.html	41015	invincible_20104702.html
1.0	17290	dance+to+the+music_20184327.html	17289	dance+to+the+music_20124890.html
1.0	23451	exactly+like+you_20830538.html	23447	exactly+like+you_20350532.html
0.9133333333333333	46088	let+it+be_20820024.html	46069	let+it+be+live_20622749.html
0.9133333333333333	46088	let+it+be_20820024.html	46068	let+it+be+live_20614587.html
1.0	50135	lust+for+life_20066947.html	50134	lust+for+life+feat+the+pretenders_20244367.html
0.8933333333333333	58511	one_20269578.html	58507	one_20067530.html
0.9066666666666666	58511	one_20269578.html	58509	one_20141388.html
0.9733333333333334	1275	a+million+love+songs_20794946.html	1273	a+million+love+songs_20134969.html
0.9166666666666666	37944	i+wonder+departure_20539221.html	37943	i+wonder+departure+live_20960425.html
0.9633333333333334	1275	a+million+love+songs_20794946.html	1274	a+million+love+songs_20632070.html
0.93	55553	nib_20527934.html	54703	n+i+b_20142045.html
1.0	62467	ray+of+light+nocturno+keren+or_20955391.html	52698	mizmor+laila+keren+or_20956690.html
0.8633333333333333	39820	im+so+lonesome+i+could+cry_20709578.html	39815	im+so+lonesome+i+could+cry_20064142.html
0.9266666666666666	82321	when+im+gone_20619352.html	82319	when+im+gone_10202116.html
1.0	5859	auld+lang+syne_20756198.html	5858	auld+lang+syne_20718318.html
1.0	74384	the+family+the+fishing+net_20107489.html	74382	the+family+and+the+fishing+net_20479224.html
1.0	30300	half+as+much_20709596.html	30296	half+as+much_20050020.html
0.8766666666666667	30300	half+as+much_20709596.html	30297	half+as+much_20064084.html
1.0	26854	funny+how+time+slips+away_20701498.html	26852	funny+how+time+slips+away_20047673.html
0.98	30775	hard+candy+christmas_20804293.html	30774	hard+candy+christmas_20674409.html
0.8666666666666667	43750	just+to+hear+you+say+that+you+love+me_20806467.html	43748	just+to+hear+you+say+i+love+you_20634252.html
1.0	43750	just+to+hear+you+say+that+you+love+me_20806467.html	43749	just+to+hear+you+say+that+you+love+me_20052522.html
0.8633333333333333	50579	make+me+over_20578798.html	13380	celebrity+skin_21047897.html
0.9333333333333333	30775	hard+candy+christmas_20804293.html	30773	hard+candy+christmas_20041836.html
0.94	43168	joy+to+the+world_20836412.html	43166	joy+to+the+world_20748158.html
0.9833333333333333	46843	life+is+so+peculiar_20824040.html	46841	life+is+so+peculiar_20490009.html
0.94	3928	am+i+evil_20583909.html	3927	am+i+evil_20092001.html
0.8966666666666666	15459	come+together_20171505.html	15458	come+together_20102411.html
1.0	41413	it+hurts+me+too_20514578.html	41412	it+hurts+me+too_20118367.html
0.89	37862	i+will_20700569.html	37852	i+will_10026041.html
0.9233333333333333	13035	caroline+no_20051080.html	13034	caroline+no_20013906.html
0.8933333333333333	15459	come+together_20171505.html	15457	come+together_20098639.html
0.98	71641	sunset+hill_20284455.html	71640	sunset+hill_20053723.html
0.85	704	a+baby+just+like+you_20073721.html	703	a+baby+just+like+you_20055988.html
1.0	38928	ill+be+home+for+christmas_20770632.html	38914	ill+be+home+for+christmas_20042234.html
1.0	19358	do+nothing+till+you+hear+from+me_20116798.html	19352	do+nothin+till+you+hear+from+me_20045713.html
0.88	82909	white+rabbit_20695430.html	82908	white+rabbit_20621861.html
1.0	76834	there+is+only+one_20800609.html	34185	house+of+cards_20211493.html
0.9533333333333334	38217	if+i+cant+have+you_20078393.html	38216	if+i+cant+have+you_20015570.html
1.0	23770	fairest+lord+jesus_10010118.html	23769	fairest+lord+jesusmy+only+crown_20777398.html
1.0	72895	tears+in+heaven_20464879.html	72894	tears+in+heaven_20051574.html
1.0	13026	carolina+in+my+mind_20175808.html	13025	carolina+in+my+mind_20069184.html
1.0	47463	little+drummer+boy_20756618.html	47462	little+drummer+boy_20748155.html
0.9	11059	bridge+over+troubled+water_20869842.html	11053	bridge+over+troubled+water_20143706.html
0.95	11059	bridge+over+troubled+water_20869842.html	11054	bridge+over+troubled+water_20159131.html
0.89	11059	bridge+over+troubled+water_20869842.html	11056	bridge+over+troubled+water_20159140.html
1.0	57747	on+every+street_20089388.html	57746	on+every+street_20040783.html
0.9333333333333333	11059	bridge+over+troubled+water_20869842.html	11058	bridge+over+troubled+water_20502219.html
0.9966666666666667	37625	i+want+you+back+98_20722774.html	37624	i+want+you+back+98+bad+boy+mix_20608944.html
0.87	80459	vivire+y+morrire_20635079.html	80458	vivire+y+morire_20337001.html
0.95	15536	comfortably+numb_20750290.html	15534	comfortably+numb_20108779.html
1.0	83547	winter+wonderland_20748153.html	83542	winter+wonderland_20144706.html
0.9266666666666666	55651	night+owl_20069282.html	55650	night+owl_20027242.html
1.0	48551	lords+of+the+backstage_20088948.html	48550	lords+of+the+backstage_20053758.html
0.9866666666666667	34309	how+deep+is+the+ocean_20018048.html	34307	how+deep+is+the+ocean_10096380.html
0.9666666666666667	11387	brown+eyed+handsome+man_20048673.html	11386	brown+eyed+handsome+man_20030896.html
0.9066666666666666	23356	everytime+we+say+goodbye_20618771.html	23355	everytime+we+say+goodbye_20482834.html
0.92	23356	everytime+we+say+goodbye_20618771.html	23354	everytime+we+say+goodbye_20116838.html
1.0	11059	bridge+over+troubled+water_20869842.html	11047	bridge+over+troubled+waters_20559753.html
0.9	21704	eagles+desperado_20648927.html	18476	desperado_20542115.html
0.88	78710	transmission_20075893.html	78709	transmission_10191784.html
0.98	49973	low_20661816.html	49972	low_20653901.html
1.0	30738	happy+xmas+war+is+over_20806908.html	30736	happy+xmas+war+is+over_20217945.html
1.0	56726	nothing+looks+the+same+in+the+light_20146058.html	56725	nothing+looks+the+same+in+the+light_20059381.html
0.8933333333333333	84708	you+go+to+my+head_20352139.html	84707	you+go+to+my+head_20017961.html
0.86	74023	the+christmas+song_20580266.html	74008	the+christmas+song_10009868.html
0.8633333333333333	76356	the+times+they+are+a+changin_20107680.html	76355	the+times+they+are+a+changin_20021240.html
0.8666666666666667	12594	cant+explain_20174224.html	12593	cant+explain_20174223.html
0.9666666666666667	41331	it+came+upon+a+midnight+clear_20771687.html	41330	it+came+upon+a+midnight+clear_20767844.html
0.8566666666666667	32519	heroes_20874110.html	32515	heroes+_20036955.html
0.98	39958	im+your+man_20146072.html	39955	im+your+man_20059375.html
0.9733333333333334	38135	id+rather+go+blind_20117307.html	38134	id+rather+go+blind_20052404.html
0.92	25104	five+finger+crawl_20036143.html	17511	danzig+five+finger+crawl_20648952.html
0.9466666666666667	42753	jesus+dont+give+up+on+me_20837901.html	42752	jesus+dont+give+up+on+me_20816282.html
1.0	29154	good+morning+britain_20010301.html	29153	good+morning+britain+aztec+camera_20671043.html
0.94	13021	carol+of+the+bells_20887273.html	13018	carol+of+the+bells_20027466.html
0.8666666666666667	78952	true+love_20104937.html	59878	payin+the+cost+to+be+the+boss_20104883.html
0.93	41331	it+came+upon+a+midnight+clear_20771687.html	41329	it+came+upon+a+midnight+clear_20312973.html
0.9466666666666667	41231	islands+in+the+stream_20041859.html	41230	islands+in+the+stream_20015653.html
1.0	60770	please+please+please+let+me+get+what+i+want_20126734.html	60768	please+please+please+let+me+get+what+i+want_10184802.html
0.9033333333333333	3019	all+i+want+for+christmas+is+you_21074089.html	3013	all+i+want+for+christmas+is+you_20674349.html
0.99	3019	all+i+want+for+christmas+is+you_21074089.html	3018	all+i+want+for+christmas+is+you_21053726.html
0.86	3019	all+i+want+for+christmas+is+you_21074089.html	3016	all+i+want+for+christmas+is+you_20987283.html
0.9133333333333333	31194	have+yourself+a+merry+little+christmas_20807191.html	31177	have+yourself+a+merry+little+christmas_20222057.html
0.9166666666666666	31194	have+yourself+a+merry+little+christmas_20807191.html	31179	have+yourself+a+merry+little+christmas_20222059.html
0.8866666666666667	50359	maggie+may_20146012.html	50358	maggie+may_20117602.html
0.9533333333333334	50359	maggie+may_20146012.html	50357	maggie+may_20021112.html
0.9733333333333334	5405	around+and+around_20514599.html	5403	around+and+around_20307834.html
1.0	61808	purple+rain_20804356.html	61807	purple+rain_20297637.html
1.0	82864	white+christmas_20893030.html	82860	white+christmas_20700195.html
1.0	61090	post+script_21068007.html	55078	never+can+say+goodbye_20060856.html
0.94	45007	la+vie+en+rose_20085337.html	45005	la+vie+en+rose_10074588.html
0.8666666666666667	31194	have+yourself+a+merry+little+christmas_20807191.html	31183	have+yourself+a+merry+little+christmas_20529227.html
0.8966666666666666	31194	have+yourself+a+merry+little+christmas_20807191.html	31184	have+yourself+a+merry+little+christmas_20620824.html
1.0	44142	kentucky+woman_20098874.html	44141	kentucky+woman_20038844.html
0.97	67138	show+me+your+soul_20726738.html	67137	show+me+your+soul_20676582.html
0.9833333333333333	67138	show+me+your+soul_20726738.html	67135	show+me+your+soul+ft+lenny+kravitz+pharrell+and+l_20608915.html
0.9833333333333333	67767	sitting+in+limbo_20329883.html	67766	sitting+in+limbo_20053683.html
0.8866666666666667	82864	white+christmas_20893030.html	82850	white+christmas_20064273.html
0.92	82864	white+christmas_20893030.html	82857	white+christmas_20340450.html
0.9	41397	it+had+to+be+you_20822965.html	1419	a+poem+for+my+little+lady_20292840.html
0.8866666666666667	82864	white+christmas_20893030.html	82853	white+christmas_20144705.html
0.9133333333333333	31194	have+yourself+a+merry+little+christmas_20807191.html	31173	have+yourself+a+merry+little+christmas_20139592.html
0.9133333333333333	31194	have+yourself+a+merry+little+christmas_20807191.html	31174	have+yourself+a+merry+little+christmas_20144693.html
1.0	61353	pretty+paper_20700819.html	61349	pretty+paper_10156742.html
0.8833333333333333	36979	i+only+have+eyes+for+you_10242474.html	36978	i+only+have+eyes+for+you_10140740.html
0.9733333333333334	41956	its+not+unusual_20984447.html	41955	its+not+unusual_20720733.html
0.9733333333333334	41956	its+not+unusual_20984447.html	41954	its+not+unusual_20138367.html
1.0	31772	heaven+help+us_20221685.html	31770	heaven+help+us+all_20131859.html
0.93	47653	live+and+let+die_10139598.html	30121	guns+n+roses+live+and+let+die_20648855.html
0.85	84165	writings+on+the+wall_21102785.html	69754	spectre+007+theme_21102784.html
0.9533333333333334	8561	bewitched+bothered+bewildered_20163683.html	8559	bewitched+bothered+and+bewildered_21088134.html
0.9466666666666667	43163	joy+to+the+world_20565111.html	43158	joy+to+the+world_20106988.html
0.88	43163	joy+to+the+world_20565111.html	43157	joy+to+the+world_20092459.html
0.92	82864	white+christmas_20893030.html	82846	white+christmas_10163489.html
0.91	84373	yesterday_20822926.html	19901	dont+change+on+me_20183981.html
1.0	16806	cry+to+me_20138561.html	16804	cry+to+me_20064764.html
0.9666666666666667	72520	take+these+chains_20841736.html	72519	take+these+chains_20000173.html
0.9566666666666667	30629	happnies+is+a+warm+gun_20702851.html	30614	happiness+is+a+warm+gun_20139591.html
1.0	32574	hes+funny+that+way_20958663.html	32573	hes+funny+that+way_20700586.html
0.88	12443	can+you+feel+the+love+tonight_20795005.html	12442	can+you+feel+the+love+tonight_20696686.html
0.94	31194	have+yourself+a+merry+little+christmas_20807191.html	31189	have+yourself+a+merry+little+christmas_20726055.html
0.88	32304	here+comes+the+sun_20100611.html	32302	here+comes+the+sun_10026518.html
1.0	70442	stay_20556003.html	37218	i+stay+away_21103255.html
0.87	49931	loving+you+tonight_20802467.html	49930	loving+you+tonight_20129239.html
0.8533333333333334	46083	let+it+be_20246201.html	46080	let+it+be_20073713.html
0.8933333333333333	77149	this+cant+be+love_20816520.html	77148	this+cant+be+love_20565100.html
1.0	10658	boys+in+the+trees_20027247.html	10657	boys+in+the+trees+accuracy+unknown_20671231.html
0.88	47463	little+drummer+boy_20756618.html	47452	little+drummer+boy_20072392.html
1.0	46834	life+is+just+a+bowl+of+cherries_20823767.html	46833	life+is+just+a+bowl+of+cherries_20072794.html
0.9566666666666667	4008	amazing+grace_20998267.html	3992	amazing+grace_20268821.html
0.9733333333333334	32304	here+comes+the+sun_20100611.html	32303	here+comes+the+sun_20059163.html
0.8666666666666667	31194	have+yourself+a+merry+little+christmas_20807191.html	31190	have+yourself+a+merry+little+christmas_20755082.html
1.0	61353	pretty+paper_20700819.html	61352	pretty+paper_20298594.html
0.8666666666666667	31194	have+yourself+a+merry+little+christmas_20807191.html	31191	have+yourself+a+merry+little+christmas_20756623.html
0.8666666666666667	31194	have+yourself+a+merry+little+christmas_20807191.html	31192	have+yourself+a+merry+little+christmas_20765880.html
0.9633333333333334	61353	pretty+paper_20700819.html	61350	pretty+paper_20119311.html
0.8666666666666667	31194	have+yourself+a+merry+little+christmas_20807191.html	31193	have+yourself+a+merry+little+christmas_20770635.html
0.94	66117	setting+me+up_20089268.html	66116	setting+me+up_20040710.html
0.8533333333333334	31772	heaven+help+us_20221685.html	31769	heaven+help+us+all_10239117.html
1.0	61353	pretty+paper_20700819.html	61351	pretty+paper_20298592.html
0.9066666666666666	54085	my+favourite+things_20610890.html	54082	my+favorite+things_20771692.html
0.8966666666666666	54085	my+favourite+things_20610890.html	54083	my+favorite+things_21051019.html
0.8733333333333333	20900	down+payment+blues_20191742.html	20899	down+payment+blues_20003351.html
0.85	37215	i+started+a+joke_20328162.html	37212	i+started+a+joke_20015610.html
1.0	26262	freaks_20088889.html	26261	freaks_20053753.html
1.0	12977	carey_20075388.html	12976	carey_20035212.html
1.0	58057	one+day+in+your+life_20273406.html	58055	one+day+in+your+life_20092619.html
0.88	68336	snowblind_20287526.html	68334	snowblind_20019509.html
1.0	27829	girl+from+the+north+country_20802728.html	27825	girl+from+the+north+country_10153222.html
1.0	66573	she+loves+me+she+loves+me+not_20634246.html	66572	she+loves+me+not_20052568.html
1.0	27961	girl_20139522.html	27812	girl+disappearing_20414573.html
0.9666666666666667	82850	white+christmas_20064273.html	82846	white+christmas_10163489.html
1.0	46470	lets+do+it_20825812.html	46468	lets+do+it_20640263.html
0.92	67384	silent+night_20726048.html	67383	silent+night_20725044.html
1.0	26303	free+in+you_10144409.html	3351	all+that+we+let+in_10144410.html
0.9733333333333334	78221	tommy+can+you+hear+me_20146538.html	60478	pinball+wizard_20146689.html
0.9366666666666666	67384	silent+night_20726048.html	67380	silent+night_20580268.html
0.8666666666666667	67384	silent+night_20726048.html	67382	silent+night_20680156.html
0.9433333333333334	21092	dream+a+little+dream+of+me_20188370.html	21091	dream+a+little+dream+of+me_20188369.html
0.89	5563	as+time+goes+by_20320681.html	5561	as+time+goes+by_20055813.html
0.9066666666666666	82855	white+christmas_20340434.html	82847	white+christmas_20004967.html
0.9266666666666666	55614	night+day_20274518.html	55612	night+day_20030047.html
0.8966666666666666	21092	dream+a+little+dream+of+me_20188370.html	21090	dream+a+little+dream+of+me_20087274.html
0.8566666666666667	82855	white+christmas_20340434.html	82852	white+christmas_20077740.html
1.0	28052	give+me+a+kiss_10169250.html	28051	give+me+a+kiss+just+one+sweet+kiss_20649949.html
0.94	37911	i+wish+you+love_20835813.html	37905	i+wish+you+love_20098194.html
0.9	11168	bring+me+the+disco+king_20160607.html	11167	bring+me+the+disco+king+david+bowie+featuring+maynard+james+keenan+john+frusciante_10221336.html
0.93	37911	i+wish+you+love_20835813.html	37909	i+wish+you+love_20819537.html
1.0	67384	silent+night_20726048.html	67376	silent+night_20460140.html
1.0	26708	frosty+the+snowman_20822961.html	26705	frosty+the+snowman_20674480.html
1.0	29938	groovy+time_20209125.html	29937	groovy+times_20031723.html
0.8633333333333333	26708	frosty+the+snowman_20822961.html	26706	frosty+the+snowman_20767837.html
0.8733333333333333	48292	look+at+me+im+sandra+dee+reprise_20581265.html	48291	look+at+me+im+sandra+dee+reprise_20236388.html
0.87	42506	jambalaya_20101238.html	42504	jambalaya_20050095.html
0.9333333333333333	69260	son+of+a+preacher+man_20816152.html	69258	son+of+a+preacher+man_20501584.html
